Streetname,Street Range (FROM - TO),Postcode,Area
Σωτήρη Μουστάκα,,3046,Λεμεσός
Σωτήρη Παπαλαζάρου,,3115,Λεμεσός
Σωτήρη Σκίπη,,3021,Λεμεσός
Σωτήρη Σκίπη,,3055,Λεμεσός
Σωτήρη Σκίπη,,4150,Κάτω Πολεμίδια
Σωτήρη Σκίπη,,4189,Ύψωνας
Σωτήρη Τοφίνη,,4102,'Αγιος Αθανάσιος
Σωτήρη Τσαγγάρη,,3091,Λεμεσός
Σωτήρη Τσαγγάρη,,4001,Μέσα Γειτονιά
Σωτήρη Τσαγγάρη,1 - τ.,4185,Ύψωνας
Σωτήρη Τσαγγάρη,2 - τ.,4186,Ύψωνας
Σωτηρίας Μπέλλου,,3047,Λεμεσός
Σωτήρος,,3076,Λεμεσός
Σωφρόνη Σωφρονίου,,4042,Γερμασόγεια
Τ,,,
Ταγματάρχου Δημητρίου Πουλίου,,3020,Λεμεσός
Ταγματάρχου Δημητρίου Πουλίου,,4001,Μέσα Γειτονιά
Ταινάρου,,3048,Λεμεσός
Τάκη Μιχαήλ,,4045,Γερμασόγεια
Τάκη Σοφοκλέους,,3011,Λεμεσός
Τάκη Χριστοδούλου,,4103,'Αγιος Αθανάσιος
Τακίτου,,3075,Λεμεσός
Ταμασού,,3012,Λεμεσός
Ταμασού,,4180,Ύψωνας
Τάμεση,,3082,Λεμεσός
Τανάγρας,,3116,Λεμεσός
Τανάγρας,,4043,Γερμασόγεια
Τάνταλου,,4045,Γερμασόγεια
Ταξίαρχου Στυλιανού Δεμέναγα,,4008,Μέσα Γειτονιά
Ταξιαρχών,,3077,Λεμεσός
Ταρσού,,3013,Λεμεσός
Ταρσού,,4045,Γερμασόγεια
Ταρτάρων,,3115,Λεμεσός
Τάσου Ισαάκ,,3081,Λεμεσός
Τάσου Ισαάκ,,4004,Μέσα Γειτονιά
Τάσου Ισαάκ,,4194,Ύψωνας
Τάσου Λειβαδίτη,,3118,Λεμεσός
Τασούλας Αλκιβιάδου,,4108,'Αγιος Αθανάσιος
Τάσσου Παπαδοπούλου,,4189,Ύψωνας
Τατοΐου,,4007,Μέσα Γειτονιά
Τατοΐου,,4105,'Αγιος Αθανάσιος
Ταϋγέτου,,3076,Λεμεσός
Ταϋγέτου,,4192,Ύψωνας
Ταύρου,,4104,'Αγιος Αθανάσιος
Τεγέα,,4045,Γερμασόγεια
Τειρεσίου,,3101,Λεμεσός
Τειρεσίου,,4156,Κάτω Πολεμίδια
Τελαμώνος,,3055,Λεμεσός
Τελαμώνος,,4004,Μέσα Γειτονιά
Τελαμώνος,,4042,Γερμασόγεια
Τελαμώνος,,4193,Ύψωνας
Τέλλου 'Αγρα,,3015,Λεμεσός
Τέλλου 'Αγρα,,4159,Κάτω Πολεμίδια
Τέλλου 'Αγρα,,4184,Ύψωνας
Τεμπών,,3077,Λεμεσός
Τεμπών,,4156,Κάτω Πολεμίδια
Τεμπών,,4194,Ύψωνας
Τεμπών Πάροδος ,,4156,Κάτω Πολεμίδια
Τενέδου,,3096,Λεμεσός
Τενέδου,,4005,Μέσα Γειτονιά
Τενέδου,,4188,Ύψωνας
Τεπελενίου,,4044,Γερμασόγεια
Τεπελενίου,,4104,'Αγιος Αθανάσιος
Τερέζας Χατζηπαύλου,,3011,Λεμεσός
Τερέζας Χατζηπαύλου,,3015,Λεμεσός
Τερψιχόρης,,3086,Λεμεσός
Τερψιχόρης,,4040,Γερμασόγεια
Τεύκρου,,3061,Λεμεσός
Τεύκρου,,4191,Ύψωνας
Τεύκρου Ανθία,,3055,Λεμεσός
Τεύκρου Ανθία,,4044,Γερμασόγεια
Τεύκρου Ανθία,,4154,Κάτω Πολεμίδια
Τεχνών,,3055,Λεμεσός
Τζαμί,,3036,Λεμεσός
Τζαμί Τσεντίτ,,3042,Λεμεσός
Τζάμλιτζα,,3012,Λεμεσός
Τζελάλ Μπαγιάρ,,3042,Λεμεσός
Τζένης Καρέζη,,3120,Λεμεσός
Τζένης Καρέζη,,4107,'Αγιος Αθανάσιος
Τζων Κέννεντυ,,3106,Λεμεσός
Τζώρτζ Μακλαντέν,,3101,Λεμεσός
Τηλεμάχου,,4007,Μέσα Γειτονιά
Τηλεμάχου,,4045,Γερμασόγεια
Τηλεμάχου Αλαβέρα,,4156,Κάτω Πολεμίδια
Τηλεμάχου Κάνθου,,4107,'Αγιος Αθανάσιος
Τήλου,,3011,Λεμεσός
Τήνου,"1 - 5, 2 - 6",3067,Λεμεσός
Τήνου,7 - τ. 8 - τ.,3066,Λεμεσός
Τήνου,,4041,Γερμασόγεια
Τήνου,,4187,Ύψωνας
Τιλλιρίας,,4045,Γερμασόγεια
Τιμαίου,,3076,Λεμεσός
Τιμοθέου,,3111,Λεμεσός
Τιμοκρέοντος,,3076,Λεμεσός
Τιμολέοντος,,4152,Κάτω Πολεμίδια
Τίρυνθας,,3076,Λεμεσός
Τισαγόρου,,3115,Λεμεσός
Τισίου,,3118,Λεμεσός
Τισιφόνης,,3118,Λεμεσός
Τιτάνων,,3080,Λεμεσός
Τιτάνων,,4044,Γερμασόγεια
Τιτάνων,,4102,'Αγιος Αθανάσιος
Τίτου Μπάτη,,3118,Λεμεσός
Τιτσιάνου,,3081,Λεμεσός
Τόλμης,,4159,Κάτω Πολεμίδια
Τοσίτσα,,3036,Λεμεσός
Τουλίπας,,3115,Λεμεσός
Τουμάζου Τουμάζου,,3046,Λεμεσός
Τραπεζούντος,,3050,Λεμεσός
Τραπεζούντος,,4046,Γερμασόγεια
Τριανδρίας,,4008,Μέσα Γειτονιά
Τρικάλων,,3046,Λεμεσός
Τρικάλων,,4042,Γερμασόγεια
Τρικώμου,,3071,Λεμεσός
Τρικώμου,,4102,'Αγιος Αθανάσιος
Τρικώμου,,4131,Πάνω Πολεμίδια
Τρικώμου,,4191,Ύψωνας
Τριμιθιάς,,4007,Μέσα Γειτονιά
Τριμιθούντος,,3105,Λεμεσός
Τριπόλεως,,4002,Μέσα Γειτονιά
Τριπολιτσάς,,3086,Λεμεσός
Τριπτολέμου,,4046,Γερμασόγεια
Τριπτολέμου,,4104,'Αγιος Αθανάσιος
Τρίτωνος,,3076,Λεμεσός
Τριών Ιεραρχών,,3016,Λεμεσός
Τριών Ιεραρχών,1 - 15,4184,Ύψωνας
Τριών Ιεραρχών,2 - τ.,4187,Ύψωνας
Τριών Ιεραρχών,17 - τ.,4185,Ύψωνας
Τριών Ιεραρχών Πάροδος,,4187,Ύψωνας
Τροίας,,3060,Λεμεσός
Τροίας,,4043,Γερμασόγεια
Τροίας,,4100,'Αγιος Αθανάσιος
Τροίας,,4191,Ύψωνας
Τροιζήνας,,3045,Λεμεσός
Τροιζήνας,,4003,Μέσα Γειτονιά
Τροόδους,,3067,Λεμεσός
Τροόδους,,4100,'Αγιος Αθανάσιος
Τροόδους,,4187,Ύψωνας
Τροφίμου Κουλλέ,,4045,Γερμασόγεια
Τρύφωνος Σωφρονίου,,4104,'Αγιος Αθανάσιος
Τσαμαδού,,3032,Λεμεσός
Τσανάκκαλε,,3042,Λεμεσός
Τσάρλυ Τσάπλιν,,3115,Λεμεσός
Τσβάιχ,,3115,Λεμεσός
Τσέχωφ,,3048,Λεμεσός
Τσιηκλιάδων,,4108,'Αγιος Αθανάσιος
Τσικμάς Σοκάκ,,3042,Λεμεσός
Τσιφλικουδιών,,3010,Λεμεσός
Τύμβου,,4007,Μέσα Γειτονιά
Τυμφρήστου,,3011,Λεμεσός
Τυπάλδου,,3081,Λεμεσός
Τυρρανοκτόνων,,4104,'Αγιος Αθανάσιος
Τώνη Μαρούδα,,3120,Λεμεσός
Υποστράτηγου Τάσου Μάρκου,,4105,'Αγιος Αθανάσιος
Υ,,,
Υακίνθου,,3110,Λεμεσός
Υγείας,,4007,Μέσα Γειτονιά
Ύδρας,,3052,Λεμεσός
Ύδρας,,4003,Μέσα Γειτονιά
Ύδρας,,4047,Γερμασόγεια
Ύδρας,,4184,Ύψωνας
Υμηττού,,3100,Λεμεσός
Υμηττού,,4045,Γερμασόγεια
Υμηττού,,4150,Κάτω Πολεμίδια
Υμηττού,,4187,Ύψωνας
Υπάτης,,4108,'Αγιος Αθανάσιος
Υπατίας,,3105,Λεμεσός
Υπερίωνος,,4156,Κάτω Πολεμίδια
Υπολοχαγού Νικολάου Παπαγεωργίου,,3020,Λεμεσός
Υπομονής,,4002,Μέσα Γειτονιά
Υποπλοιάρχου Νικόλα Γεωργίου,,4008,Μέσα Γειτονιά
Υποσμηναγού Μιχάλη Σιακαλλή,,4008,Μέσα Γειτονιά
Φ,,,
Φαβιέρου,,3107,Λεμεσός
Φαβιέρου,,4151,Κάτω Πολεμίδια
Φαέθοντος,,3076,Λεμεσός
Φαιάκων,,3117,Λεμεσός
Φαιάκων,,4108,'Αγιος Αθανάσιος
Φαιάκων,,4188,Ύψωνας
Φαίδρας,,3048,Λεμεσός
Φαίδρας,,4186,Ύψωνας
Φαιδριάδων,,3076,Λεμεσός
Φαιδριάδων,,4042,Γερμασόγεια
Φαίδωνος,,3086,Λεμεσός
Φαίδωνος,,4004,Μέσα Γειτονιά
Φαίδωνος,,4106,'Αγιος Αθανάσιος
Φαίδωνος Κουκουλέ,,4152,Κάτω Πολεμίδια
Φαιναρέτης,,3048,Λεμεσός
Φαιστού,,3011,Λεμεσός
Φαλέα,,4101,'Αγιος Αθανάσιος
Φαλήρου,,3015,Λεμεσός
Φαλήρου,,4003,Μέσα Γειτονιά
Φαλήρου,,4191,Ύψωνας
Φαναρίου,,3106,Λεμεσός
Φαναριωτών,,4040,Γερμασόγεια
Φανερωμένης,,3076,Λεμεσός
Φάουστ,,4106,'Αγιος Αθανάσιος
Φαρσάλων,,3012,Λεμεσός
Φεβζί Πασά,,3042,Λεμεσός
Φεδερίκου Γκαρθία Λόρκα,,4108,'Αγιος Αθανάσιος
Φειδία και Πολυξένης Διαμαντή,,4106,'Αγιος Αθανάσιος
Φειδίου,,3075,Λεμεσός
Φειδιππίδου,,4151,Κάτω Πολεμίδια
Φείδωνος,,4002,Μέσα Γειτονιά
Φερδινάνδου Μαγγελλάνου,,3083,Λεμεσός
Φερεκράτους,,3010,Λεμεσός
Φερετίμης,,3115,Λεμεσός
Φθιώτιδος,,3048,Λεμεσός
Φιλαδελφείας,,3087,Λεμεσός
Φιλαδελφείας,,4001,Μέσα Γειτονιά
Φιλάθλων,,3116,Λεμεσός
Φιλελλήνων,,3016,Λεμεσός
Φιλησύχων,,3116,Λεμεσός
Φιλίας,,3116,Λεμεσός
Φιλίας,,4104,'Αγιος Αθανάσιος
Φιλικής Εταιρείας,,3031,Λεμεσός
Φιλικής Εταιρείας,,4003,Μέσα Γειτονιά
Φιλικής Εταιρείας,,4105,'Αγιος Αθανάσιος
Φιλικής Εταιρείας,,4193,Ύψωνας
Φίλιου Ζαννέτου,,3021,Λεμεσός
Φιλίππου Κρητιώτη,,4106,'Αγιος Αθανάσιος
Φιλίππου Κωνσταντινίδη,,3020,Λεμεσός
Φιλίππου Μακεδόνος,,3041,Λεμεσός
Φιλλανδίας,,3117,Λεμεσός
Φιλοθέης,,3116,Λεμεσός
Φιλοκτήτου,,3085,Λεμεσός
Φιλοκύπρου,,3032,Λεμεσός
Φιλοκύπρου,,4187,Ύψωνας
Φιλολάου,,3052,Λεμεσός
Φιλοπάππου,,3085,Λεμεσός
Φιλοπάππου,,4002,Μέσα Γειτονιά
Φιλοποιμένος,,3075,Λεμεσός
Φιλοποιμένος,,4002,Μέσα Γειτονιά
Φιλοστράτου,,3048,Λεμεσός
Φιλοτίμου,,3077,Λεμεσός
Φιλύρας,,4105,'Αγιος Αθανάσιος
Φίλωνος,,3111,Λεμεσός
Φίλωνος,,4045,Γερμασόγεια
Φλωρίνης,,3077,Λεμεσός
Φλωρίνης,,4046,Γερμασόγεια
Φοίβης,,3116,Λεμεσός
Φοίβου,,3115,Λεμεσός
Φοινέως,,3048,Λεμεσός
Φοινίκης,,3086,Λεμεσός
Φοινίκης,,4040,Γερμασόγεια
Φολεγάνδρου,,4007,Μέσα Γειτονιά
Φολερώ,,3027,Λεμεσός
Φον Κάραγιαν,,3112,Λεμεσός
Φραγκλίνου Ρούσβελτ,"1 - 75, 2 - 84",3012,Λεμεσός
Φραγκλίνου Ρούσβελτ,"77 - 135, 86 - 148",3011,Λεμεσός
Φραγκλίνου Ρούσβελτ,"137 - 197, 150 - 220",3045,Λεμεσός
Φραγκλίνου Ρούσβελτ,199 - τ. 222 - τ.,3046,Λεμεσός
Φραγκλίνου Ρούσβελτ,285 - 285,3150,Λεμεσός
Φράγκου Κατελάνου,,4157,Κάτω Πολεμίδια
Φραίμπελ,,3017,Λεμεσός
Φρανκ Λόϋδ Ράϊτ,,3075,Λεμεσός
Φρειδερίκου Φον Σίλλερ,,4104,'Αγιος Αθανάσιος
Φρυγίας,,3055,Λεμεσός
Φρύνης,,3075,Λεμεσός
Φρυνίχου,,3055,Λεμεσός
Φυλλιάς,,3118,Λεμεσός
Φυτειών,,3056,Λεμεσός
Φωκαίας,,4040,Γερμασόγεια
Φωκίδος,,4040,Γερμασόγεια
Φωκίωνος,,3075,Λεμεσός
Φωκίωνος Νέγρη,,4001,Μέσα Γειτονιά
Φωκυλίδου,,3066,Λεμεσός
Φώτη Κολακίδη,,3031,Λεμεσός
Φώτη Κόντογλου,,4104,'Αγιος Αθανάσιος
Φώτη Πίττα,,3051,Λεμεσός
Φώτη Πίττα,,4002,Μέσα Γειτονιά
Φώτη Πίττα,,4182,Ύψωνας
Φώτη Φωτάκου,,4159,Κάτω Πολεμίδια
Φωφώς και Βάσου Βασιλείου,,3119,Λεμεσός
Χ,,,
Χάγης,,3050,Λεμεσός
Χαϊδαρίου,,3020,Λεμεσός
Χαίντελ,,3045,Λεμεσός
Χαιρωνείας,,3055,Λεμεσός
Χαλεύκας,,4004,Μέσα Γειτονιά
Χαλίμ Μπέη,,3045,Λεμεσός
Χαλκηδόνος,,3070,Λεμεσός
Χαλκηδόνος,,4040,Γερμασόγεια
Χάλκης,,3117,Λεμεσός
Χάλκης,,4045,Γερμασόγεια
Χαλκιδικής,,3111,Λεμεσός
Χαλκιδικής,,4040,Γερμασόγεια
Χαλκιδικής,,4108,'Αγιος Αθανάσιος
Χαλκίδος,,4042,Γερμασόγεια
Χάμμερσκελντ,,3011,Λεμεσός
Χανίων,,3100,Λεμεσός
Χανίων,,4180,Ύψωνας
Χαράλαμπου Αυγουστή,,4004,Μέσα Γειτονιά
Χαράλαμπου Ευαγόρου,,4107,'Αγιος Αθανάσιος
Χαράλαμπου Μιχαήλ,,3115,Λεμεσός
Χαράλαμπου Μούσκου,,3031,Λεμεσός
Χαράλαμπου Μούσκου,,4001,Μέσα Γειτονιά
Χαράλαμπου Μούσκου,,4044,Γερμασόγεια
Χαράλαμπου Μούσκου,,4193,Ύψωνας
Χαράλαμπου Πεττεμερίδη,,3080,Λεμεσός
Χαράλαμπου Φτερούδη,,4104,'Αγιος Αθανάσιος
Χαράλαμπου Χρυσάνθου,,4105,'Αγιος Αθανάσιος
Χαράφτης,,4107,'Αγιος Αθανάσιος
Χαριλάου Μιχαήλ,,3031,Λεμεσός
Χαριλάου Μιχαήλ,,4000,Μέσα Γειτονιά
Χαριλάου Μιχαήλ,,4108,'Αγιος Αθανάσιος
Χαριλάου Μιχαήλ,,4185,Ύψωνας
Χαριλάου Τρικούπη,,3065,Λεμεσός
Χαριλάου Τρικούπη,,4045,Γερμασόγεια
Χαριλάου Χυλοφόρου,,4103,'Αγιος Αθανάσιος
Χάριτος,,3087,Λεμεσός
Χάριτος,,4044,Γερμασόγεια
Χάριτος,,4105,'Αγιος Αθανάσιος
Χατζή Χασάν Αγά,,3017,Λεμεσός
Χατζηγεωργάκη Κορνέσιου,,4102,'Αγιος Αθανάσιος
Χατζηγιακουμή Σπύρου,,3051,Λεμεσός
Χατζηλοϊζή Μιχαηλίδη,,3041,Λεμεσός
Χατζημιχάλη,,4151,Κάτω Πολεμίδια
Χατσατουριάν,,3080,Λεμεσός
Χείλωνος,,3055,Λεμεσός
Χέλμου,,3045,Λεμεσός
Χένρυ Μουρ,,3112,Λεμεσός
Χέοπος,,3075,Λεμεσός
Χιμάρας,,4150,Κάτω Πολεμίδια
Χίου,,3050,Λεμεσός
Χίου,,4044,Γερμασόγεια
Χίου,,4194,Ύψωνας
Χιροσίμας,,3055,Λεμεσός
Χλόης,,3086,Λεμεσός
Χλόης,,4154,Κάτω Πολεμίδια
Χλωρίδος,,4007,Μέσα Γειτονιά
Χλωρίδος,,4105,'Αγιος Αθανάσιος
Χολαργού,,3010,Λεμεσός
Χολέτρων,,4045,Γερμασόγεια
Χοσέ Λουΐς Σερτ,,3075,Λεμεσός
Χριστάκη και Ελπινίκης Κίννη,,4046,Γερμασόγεια
Χριστάκη Κόμπου,,3011,Λεμεσός
Χριστάκη Κόμπου,,4106,'Αγιος Αθανάσιος
Χριστάκη Κράνου,"1 - 7, 2 - 8",4047,Γερμασόγεια
Χριστάκη Κράνου,"9 - 51, 10 - 36",4041,Γερμασόγεια
Χριστάκη Κράνου,"38 - 66, 53 - 81",4042,Γερμασόγεια
Χριστάκη Κράνου,68 - τ. 83 - τ.,4043,Γερμασόγεια
Χριστάκη Μηνά,,4193,Ύψωνας
Χριστοδούλου Καννάουρου,,4154,Κάτω Πολεμίδια
Χριστοδούλου Καννάουρου Πάροδος,,4154,Κάτω Πολεμίδια
Χριστοδούλου Καρίδη,,3031,Λεμεσός
Χριστοδούλου Μαρκίδη,,4102,'Αγιος Αθανάσιος
Χριστοδούλου Μιχαηλίδη,,3055,Λεμεσός
Χριστοδούλου Παπαδάκη,,3022,Λεμεσός
Χριστοδούλου Συμεωνίδη,,3120,Λεμεσός
Χριστοδούλου Σώζου,"1 - 17, 2 - 16",3035,Λεμεσός
Χριστοδούλου Σώζου,18 - τ. 19 - τ.,3040,Λεμεσός
Χριστοδούλου Σώζου,,4194,Ύψωνας
Χριστοδούλου Χατζηπαύλου,,3036,Λεμεσός
Χριστοδούλου Χριστοδούλου,,4105,'Αγιος Αθανάσιος
